Census date,Observer Name,Stake,Plot,L (%),I  (%),InvSp,PlotInfo.PlotID,Note,Fence,Tag,SpCode,Height.cm,#leaves,Notes
9/20/2010,"CHRIS,TOM",626,West,5,5,,0626W,,FALSE,4394,vitis,14,3,
9/20/2010,"CHRIS,TOM",626,West,5,5,,0626W,,FALSE,4395,fram,2,,
9/20/2010,"CHRIS,TOM",626,West,5,5,,0626W,,FALSE,4396,vitis,7,2,
9/20/2010,"CHRIS,TOM",626,West,5,5,,0626W,,FALSE,4397,vitis,6.5,3,
9/20/2010,"CHRIS,TOM",626,West,5,5,,0626W,,FALSE,4398,beth,23,>50,2 stems
9/20/2010,"CHRIS,TOM",626,West,5,5,,0626W,,FALSE,4399,ceca,2,1,
9/20/2010,"CHRIS,TOM",626,West,5,5,,0626W,,FALSE,4400,ceca,7,4,
9/20/2010,"CHRIS,TOM",626,West,5,5,,0626W,,FALSE,4401,beth,6.5,9,
9/20/2010,"CHRIS,TOM",626,West,5,5,,0626W,,FALSE,4402,syor,14,22,
9/20/2010,"CHRIS,TOM",626,West,5,5,,0626W,,FALSE,4403,syor,7,10,
9/20/2010,"CHRIS,TOM",626,West,5,5,,0626W,,FALSE,4404,syor,9,26,
9/20/2010,"CHRIS,TOM",626,West,5,5,,0626W,,FALSE,4405,syor,14,3,
9/20/2010,"CHRIS,TOM",626,West,5,5,,0626W,,FALSE,4406,syor,9,6,
9/20/2010,"CHRIS,TOM",626,West,5,5,,0626W,,FALSE,4407,syor,7.5,7,
9/20/2010,"CHRIS,TOM",626,West,5,5,,0626W,,FALSE,4408,syor,9,6,
9/20/2010,"CHRIS,TOM",626,West,5,5,,0626W,,FALSE,4409,syor,8,4,
9/20/2010,"CHRIS,TOM",626,West,5,5,,0626W,,FALSE,4410,syor,7,11,
9/20/2010,"CHRIS,TOM",626,West,5,5,,0626W,,FALSE,4411,syor,13,17,
9/20/2010,"CHRIS,TOM",626,West,5,5,,0626W,,FALSE,4412,syor,13,13,
9/20/2010,"CHRIS,TOM",626,West,5,5,,0626W,,FALSE,4413,syor,9.5,12,
9/20/2010,"CHRIS,TOM",626,West,5,5,,0626W,,FALSE,4414,syor,7,4,
9/22/2010,"Hu Jing, Xiaoli",629,East,70,20,mivi,0629E,,FALSE,6107,paqu,8,1,
9/22/2010,"Hu Jing, Xiaoli",629,East,70,20,mivi,0629E,,FALSE,6109,fram,13,4,
9/22/2010,"Hu Jing, Xiaoli",629,East,70,20,mivi,0629E,,FALSE,6110,casp,8,2,
9/22/2010,"Hu Jing, Xiaoli",629,East,70,20,mivi,0629E,,FALSE,6111,syor,22,14,
9/22/2010,"Hu Jing, Xiaoli",629,East,70,20,mivi,0629E,,FALSE,6112,fram,8,4,
9/22/2010,"Hu Jing, Xiaoli",629,East,70,20,mivi,0629E,,FALSE,6113,vitis,4.5,2,
9/22/2010,"Hu Jing, Xiaoli",629,East,70,20,mivi,0629E,,FALSE,1844-00,fram,19,3,changed from 6108 in 2010
9/22/2010,"Hu Jing, Xiaoli",629,South,45,<1,mivi,0629S,,FALSE,6115,vitis,7,0,
9/22/2010,"Hu Jing, Xiaoli",629,South,45,<1,mivi,0629S,,FALSE,6116,loja,13,12,
9/22/2010,"Hu Jing, Xiaoli",629,South,45,<1,mivi,0629S,,FALSE,6117,loja,13,19,
9/22/2010,"Hu Jing, Xiaoli",629,South,45,<1,mivi,0629S,,FALSE,6118,quru,6,3,
9/22/2010,"Hu Jing, Xiaoli",629,South,45,<1,mivi,0629S,,FALSE,6119,syor,10.5,16,
9/22/2010,"Hu Jing, Xiaoli",629,South,45,<1,mivi,0629S,,FALSE,6120,syor,13,7,
9/22/2010,"Hu Jing, Xiaoli",629,South,45,<1,mivi,0629S,,FALSE,6121,casp,8,1,
9/22/2010,"Hu Jing, Xiaoli",629,South,45,<1,mivi,0629S,,FALSE,6122,fram,12.5,5,
9/22/2010,"Hu Jing, Xiaoli",629,South,45,<1,mivi,0629S,,FALSE,6123,casp,4,2,
9/22/2010,"Hu Jing, Xiaoli",629,South,45,<1,mivi,0629S,,FALSE,6124,fram,9.5,2,
9/22/2010,"Hu Jing, Xiaoli",629,South,45,<1,mivi,0629S,,FALSE,6126,fram,16,4,
9/22/2010,"Hu Jing, Xiaoli",629,South,45,<1,mivi,0629S,,FALSE,6127,fram,5,3,
9/22/2010,"Hu Jing, Xiaoli",629,South,45,<1,mivi,0629S,,FALSE,6128,litu,5,1,
9/22/2010,"Hu Jing, Xiaoli",629,South,45,<1,mivi,0629S,,FALSE,6129,fram,6.5,1,
9/22/2010,"Hu Jing, Xiaoli",629,South,45,<1,mivi,0629S,,FALSE,6130,fram,4,0,
9/22/2010,"Hu Jing, Xiaoli",629,South,45,<1,mivi,0629S,,FALSE,6131,litu,3,0,
9/22/2010,"Hu Jing, Xiaoli",629,South,45,<1,mivi,0629S,,FALSE,6132,syor,10.5,17,
9/22/2010,"Hu Jing, Xiaoli",629,South,45,<1,mivi,0629S,,FALSE,6133,litu,4,2,
9/22/2010,"Hu Jing, Xiaoli",629,South,45,<1,mivi,0629S,,FALSE,6134,syor,11,20,
9/22/2010,"Hu Jing, Xiaoli",629,South,45,<1,mivi,0629S,,FALSE,2018-00,fram,15,3,changed from 6114 in 2010
9/22/2010,"Hu Jing, Xiaoli",629,South,45,<1,mivi,0629S,,FALSE,2432-00,fram,13.5,4,changed from 6125 in 2010
9/22/2010,"Hu Jing, Xiaoli",629,West,90,2,"mivi,alpe",0629W,,FALSE,6135,fram,16,8,
9/22/2010,"Hu Jing, Xiaoli",629,West,90,2,"mivi,alpe",0629W,,FALSE,6136,fram,7,2,1 cotyl
9/22/2010,"Hu Jing, Xiaoli",629,West,90,2,"mivi,alpe",0629W,,FALSE,6137,fram,23,6,
9/22/2010,"Hu Jing, Xiaoli",629,West,90,2,"mivi,alpe",0629W,,FALSE,6139,vitis,5,1,
9/22/2010,"Hu Jing, Xiaoli",629,West,90,2,"mivi,alpe",0629W,,FALSE,6140,litu,4,2,
9/22/2010,"Hu Jing, Xiaoli",629,West,90,2,"mivi,alpe",0629W,,FALSE,6141,litu,7,3,
9/22/2010,"Hu Jing, Xiaoli",629,West,90,2,"mivi,alpe",0629W,,FALSE,6142,fram,28,10,
9/22/2010,"Hu Jing, Xiaoli",629,West,90,2,"mivi,alpe",0629W,,FALSE,6143,fram,8.5,4,
9/22/2010,"Hu Jing, Xiaoli",629,West,90,2,"mivi,alpe",0629W,,FALSE,6144,vitis,5,3,
9/22/2010,"Hu Jing, Xiaoli",629,West,90,2,"mivi,alpe",0629W,,FALSE,1837-00,fram,14,4,changed from 6138 in 2010
7/20/2010,"NB, XS, AC, MH",704,East,50,0,,0704E,,TRUE,213,prse,25,19,
7/20/2010,"NB, XS, AC, MH",704,East,50,0,,0704E,,TRUE,214,fram,10,4,
7/20/2010,"NB, XS, AC, MH",704,East,50,0,,0704E,,TRUE,215,paqu,13,4,
7/20/2010,"NB, XS, AC, MH",704,East,50,0,,0704E,,TRUE,216,fram,25,2,
7/20/2010,"NB, XS, AC, MH",704,East,50,0,,0704E,,TRUE,217,paqu,4,1,
7/20/2010,"NB, XS, AC, MH",704,East,50,0,,0704E,,TRUE,218,fram,5,2,
7/20/2010,"NB, XS, AC, MH",704,East,50,0,,0704E,,TRUE,219,ceca,47.5,19,
7/20/2010,"NB, XS, AC, MH",704,East,50,0,,0704E,,TRUE,220,rusp,33.5,5,
7/20/2010,"NB, XS, AC, MH",704,East,50,0,,0704E,,TRUE,221,fram,37,10,
7/20/2010,"NB, XS, AC, MH",704,East,50,0,,0704E,,TRUE,222,fram,5,2,
7/20/2010,"NB, XS, AC, MH",704,East,50,0,,0704E,,TRUE,223,fram,3.5,5,
7/20/2010,"NB, XS, AC, MH",704,East,50,0,,0704E,,TRUE,224,fram,2,2,
7/20/2010,"NB, XS, AC, MH",704,East,50,0,,0704E,,TRUE,225,fram,4.5,4,
7/20/2010,"NB, XS, AC, MH",704,East,50,0,,0704E,,TRUE,226,paqu,4.5,4,
7/20/2010,"NB, XS, AC, MH",704,East,50,0,,0704E,,TRUE,227,rusp,3.5,2,
7/20/2010,"NB, XS, AC, MH",704,East,50,0,,0704E,,TRUE,228,rusp,47,5,
7/20/2010,"NB, XS, AC, MH",704,East,50,0,,0704E,,TRUE,229,ulru,88,>50,
7/20/2010,"NB, XS, AC, MH",704,East,50,0,,0704E,,TRUE,230,saal,6,3,
7/20/2010,"NB, XS, AC, MH",704,East,50,0,,0704E,,TRUE,231,rusp,133,21,
7/20/2010,"NB, XS, AC, MH",704,East,50,0,,0704E,,TRUE,232,paqu,13,2,
7/20/2010,"NB, XS, AC, MH",704,East,50,0,,0704E,,TRUE,233,fram,3.5,4,
7/20/2010,"NB, XS, AC, MH",704,East,50,0,,0704E,,TRUE,234,fram,4,2,
7/20/2010,"NB, XS, AC, MH",704,East,50,0,,0704E,,TRUE,235,fram,5,2,
7/20/2010,"NB, XS, AC, MH",704,East,50,0,,0704E,,TRUE,236,paqu,2.5,2,
7/20/2010,"NB, XS, AC, MH",704,East,50,0,,0704E,,TRUE,237,fram,5.5,2,
7/20/2010,"NB, XS, AC, MH",704,East,50,0,,0704E,,TRUE,238,paqu,5,1,
7/20/2010,"NB, XS, AC, MH",704,East,50,0,,0704E,,TRUE,239,prav,41,10,
7/20/2010,"NB, XS, AC, MH",704,East,50,0,,0704E,,TRUE,240,paqu,3,1,
7/20/2010,"NB, XS, AC, MH",704,East,50,0,,0704E,,TRUE,241,fram,4,2,
7/20/2010,"NB, XS, AC, MH",704,East,50,0,,0704E,,TRUE,242,fram,4,2,
7/20/2010,"NB, XS, AC, MH",704,East,50,0,,0704E,,TRUE,243,fram,5.5,4,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,244,ruoc,28.5,5,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,245,caca,234,>50,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,247,fram,7,2,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,248,fram,26,4,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,249,vitis,2.5,6,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,250,fram,3.5,4,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,251,fram,4.5,2,2 cotyl
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,252,ulru,27,34,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,253,fram,3.5,2,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,254,ulru,16,8,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,255,fram,2,3,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,256,ruoc,28,3,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,257,tora,16,5,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,258,paqu,3,2,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,259,fram,7,2,1 cotyl
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,260,fram,7,2,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,261,vitis,11,4,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,262,havi,34.5,8,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,263,fram,4.5,2,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,264,fram,49.5,12,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,265,tora,11,5,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,266,ruoc,12,5,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,267,fram,10,1,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,268,fram,6.5,2,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,269,fram,15,5,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,270,fram,3.5,2,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,271,fram,6,2,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,272,fram,4.5,3,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,273,fram,3,2,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,274,ruoc,32.5,8,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,275,fram,19,3,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,276,rusp,40,11,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,277,tora,7,3,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,278,tora,26,7,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,279,fram,11,2,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,280,rusp,21,6,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,281,fram,5.5,2,2 cotyl
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,282,fram,5,2,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,283,vitis,4,2,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,284,rusp,16,7,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,285,fram,3,2,
7/20/2010,"NB, XS, AC, MH",704,South,40,0,,0704S,,TRUE,6893,paqu,9,2,changed from 246 in 2010
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,286,ruoc,44,11,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,287,fram,106,11,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,288,fram,6,2,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,289,fram,5.5,2,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,290,fram,5,2,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,291,ruoc,61,14,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,292,ruoc,81,36,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,293,fram,4,4,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,294,loja,30,45,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,295,rusp,4,2,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,296,fram,3,3,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,297,fram,5.5,2,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,298,fram,6,2,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,299,rusp,31,12,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,300,fram,5.5,4,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,301,rusp,3,3,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,302,rusp,11,3,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,304,fram,6,4,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,305,ulru,46,31,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,306,loja,17,6,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,307,fram,6,4,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,308,rusp,27,14,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,309,libe,5,4,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,310,vitis,10,6,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,311,fram,5.5,2,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,312,fram,5.5,2,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,313,fram,6.5,2,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,314,fram,4.5,5,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,315,fram,4,3,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,316,paqu,4,6,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,317,fram,6.5,2,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,318,paqu,5.5,3,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,319,vitis,2,2,2 cotyl
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,320,paqu,4,2,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,321,fram,3.5,2,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,322,fram,3,3,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,323,rusp,22,5,
7/20/2010,"NB, XS, AC, MH",704,West,60,1,,0704W,,TRUE,6715,fram,8,4,changed from 303 in 2010
7/15/2010,"NB, AC, XS, MH",707,East,20,0,,0707E,,TRUE,53,qupr,72.5,29,
7/15/2010,"NB, AC, XS, MH",707,East,20,0,,0707E,,TRUE,54,fram,37,6,
7/15/2010,"NB, AC, XS, MH",707,East,20,0,,0707E,,TRUE,55,qupr,63,31,
7/15/2010,"NB, AC, XS, MH",707,East,20,0,,0707E,,TRUE,56,qupr,10.5,4,
7/15/2010,"NB, AC, XS, MH",707,East,20,0,,0707E,,TRUE,57,fram,10,2,
7/15/2010,"NB, AC, XS, MH",707,East,20,0,,0707E,,TRUE,58,fram,12,3,
7/15/2010,"NB, AC, XS, MH",707,East,20,0,,0707E,,TRUE,59,qupr,20,7,
7/15/2010,"NB, AC, XS, MH",707,East,20,0,,0707E,,TRUE,60,qupr,84.5,50,
7/15/2010,"NB, AC, XS, MH",707,East,20,0,,0707E,,TRUE,61,fram,15,4,
7/15/2010,"NB, AC, XS, MH",707,East,20,0,,0707E,,TRUE,62,qupr,15,3,
7/15/2010,"NB, AC, XS, MH",707,East,20,0,,0707E,,TRUE,63,qupr,59.5,25,
7/15/2010,"NB, AC, XS, MH",707,East,20,0,,0707E,,TRUE,64,havi,17.5,4,
7/15/2010,"NB, AC, XS, MH",707,East,20,0,,0707E,,TRUE,65,qupr,24,6,MAIN STEM BROKEN
7/15/2010,"NB, AC, XS, MH",707,East,20,0,,0707E,,TRUE,66,fram,9.5,2,
7/15/2010,"NB, AC, XS, MH",707,East,20,0,,0707E,,TRUE,67,havi,5.5,2,
7/15/2010,"NB, AC, XS, MH",707,East,20,0,,0707E,,TRUE,68,fram,5.5,2,
7/15/2010,"NB, AC, XS, MH",707,East,20,0,,0707E,,TRUE,69,vitis,1.5,2,2 cotyl
7/15/2010,"NB, AC, XS, MH",707,East,20,0,,0707E,,TRUE,70,fram,12,3,
7/15/2010,"XS, NB, MH, AC",707,South,40,0,,0707S,,TRUE,71,fram,34,8,
7/15/2010,"XS, NB, MH, AC",707,South,40,0,,0707S,,TRUE,72,havi,97.5,>50,
7/15/2010,"XS, NB, MH, AC",707,South,40,0,,0707S,,TRUE,73,fram,5.5,2,
7/15/2010,"XS, NB, MH, AC",707,South,40,0,,0707S,,TRUE,74,havi,12.5,2,
7/15/2010,"XS, NB, MH, AC",707,South,40,0,,0707S,,TRUE,75,acru,30,7,
7/15/2010,"XS, NB, MH, AC",707,South,40,0,,0707S,,TRUE,76,fram,82,4,
7/15/2010,"XS, NB, MH, AC",707,South,40,0,,0707S,,TRUE,77,acru,13,4,
7/15/2010,"XS, NB, MH, AC",707,South,40,0,,0707S,,TRUE,78,havi,30.5,6,
7/15/2010,"XS, NB, MH, AC",707,South,40,0,,0707S,,TRUE,79,fram,6,4,
7/15/2010,"XS, NB, MH, AC",707,South,40,0,,0707S,,TRUE,80,acru,19.5,7,
7/15/2010,"XS, NB, MH, AC",707,South,40,0,,0707S,,TRUE,81,havi,160,>50,
7/15/2010,"XS, NB, MH, AC",707,South,40,0,,0707S,,TRUE,82,havi,30,6,
7/15/2010,"XS, NB, MH, AC",707,South,40,0,,0707S,,TRUE,83,paqu,21.5,2,
7/15/2010,"XS, NB, MH, AC",707,South,40,0,,0707S,,TRUE,84,fram,8,2,2 cotyl
7/15/2010,"XS, NB, MH, AC",707,South,40,0,,0707S,,TRUE,85,havi,64.5,18,
7/15/2010,"XS, NB, MH, AC",707,South,40,0,,0707S,,TRUE,86,havi,30.5,7,
7/15/2010,"XS, NB, MH, AC",707,South,40,0,,0707S,,TRUE,87,fram,8,2,
7/15/2010,"XS, NB, MH, AC",707,South,40,0,,0707S,,TRUE,88,vitis,8,1,
7/15/2010,"XS, NB, MH, AC",707,South,40,0,,0707S,,TRUE,89,fram,16.5,1,
7/15/2010,"XS, NB, MH, AC",707,South,40,0,,0707S,,TRUE,90,havi,33,9,
7/15/2010,"XS, NB, MH, AC",707,South,40,0,,0707S,,TRUE,91,prse,14,5,
7/15/2010,"XS, NB, MH, AC",707,South,40,0,,0707S,,TRUE,92,fram,5.5,4,
7/15/2010,"XS, NB, MH, AC",707,South,40,0,,0707S,,TRUE,93,ceca,5,2,
7/15/2010,"XS, NB, MH, AC",707,South,40,0,,0707S,,TRUE,94,fram,4,2,1 cotyl
7/15/2010,"XS, NB, MH, AC",707,South,40,0,,0707S,,TRUE,95,qupr,12,6,
7/15/2010,"XS, NB, MH, AC",707,South,40,0,,0707S,,TRUE,96,fram,6,2,
7/15/2010,"XS, NB, MH, AC",707,South,40,0,,0707S,,TRUE,97,tora,7.5,2,
7/15/2010,"XS, NB, MH, AC",707,South,40,0,,0707S,,TRUE,98,qupr,14.5,3,
7/15/2010,"XS, NB, MH, AC",707,South,40,0,,0707S,,TRUE,99,fram,6.5,2,
7/15/2010,"XS, NB, MH, AC",707,South,40,0,,0707S,,TRUE,100,fram,6,2,
7/15/2010,"XS, NB, MH, AC",707,South,40,0,,0707S,,TRUE,101,fram,21.5,7,
7/15/2010,"XS, NB, MH, AC",707,West,60,0,,0707W,,TRUE,103,paqu,14.5,2,
7/15/2010,"XS, NB, MH, AC",707,West,60,0,,0707W,,TRUE,104,paqu,14,2,
7/15/2010,"XS, NB, MH, AC",707,West,60,0,,0707W,,TRUE,105,paqu,5,1,
7/15/2010,"XS, NB, MH, AC",707,West,60,0,,0707W,,TRUE,106,caca,3,3,
7/15/2010,"XS, NB, MH, AC",707,West,60,0,,0707W,,TRUE,107,qupr,9.5,3,
7/15/2010,"XS, NB, MH, AC",707,West,60,0,,0707W,,TRUE,108,paqu,16,2,
7/15/2010,"XS, NB, MH, AC",707,West,60,0,,0707W,,TRUE,109,havi,9,4,
7/15/2010,"XS, NB, MH, AC",707,West,60,0,,0707W,,TRUE,110,havi,28,10,
7/15/2010,"XS, NB, MH, AC",707,West,60,0,,0707W,,TRUE,111,paqu,4,2,
7/15/2010,"XS, NB, MH, AC",707,West,60,0,,0707W,,TRUE,112,paqu,12,2,
7/15/2010,"XS, NB, MH, AC",707,West,60,0,,0707W,,TRUE,113,fram,38,9,
7/15/2010,"XS, NB, MH, AC",707,West,60,0,,0707W,,TRUE,114,paqu,2,1,
7/15/2010,"XS, NB, MH, AC",707,West,60,0,,0707W,,TRUE,115,fram,8,2,
7/15/2010,"XS, NB, MH, AC",707,West,60,0,,0707W,,TRUE,116,havi,13,2,
7/15/2010,"XS, NB, MH, AC",707,West,60,0,,0707W,,TRUE,117,fram,21,6,
7/15/2010,"XS, NB, MH, AC",707,West,60,0,,0707W,,TRUE,118,fram,21,7,
7/15/2010,"XS, NB, MH, AC",707,West,60,0,,0707W,,TRUE,119,paqu,15,2,
7/15/2010,"XS, NB, MH, AC",707,West,60,0,,0707W,,TRUE,120,paqu,19,1,
7/15/2010,"XS, NB, MH, AC",707,West,60,0,,0707W,,TRUE,121,fram,22.5,4,
7/15/2010,"XS, NB, MH, AC",707,West,60,0,,0707W,,TRUE,122,havi,40.5,13,
7/15/2010,"XS, NB, MH, AC",707,West,60,0,,0707W,,TRUE,123,fram,58,16,
7/15/2010,"XS, NB, MH, AC",707,West,60,0,,0707W,,TRUE,124,paqu,6,1,
7/15/2010,"XS, NB, MH, AC",707,West,60,0,,0707W,,TRUE,125,fram,16,2,
7/15/2010,"XS, NB, MH, AC",707,West,60,0,,0707W,,TRUE,126,fram,17.5,4,
7/15/2010,"XS, NB, MH, AC",707,West,60,0,,0707W,,TRUE,127,fram,13.5,2,
7/15/2010,"XS, NB, MH, AC",707,West,60,0,,0707W,,TRUE,128,acne,11,4,
7/15/2010,"XS, NB, MH, AC",707,West,60,0,,0707W,,TRUE,129,fram,13,2,
7/15/2010,"XS, NB, MH, AC",707,West,60,0,,0707W,,TRUE,130,fram,6.5,2,
7/22/2010,"XIAOLI, ANGELA",710,East,95,0,,0710E,,TRUE,427,fram,5,2,
7/22/2010,"XIAOLI, ANGELA",710,East,95,0,,0710E,,TRUE,428,quru,24.5,7,
7/22/2010,"XIAOLI, ANGELA",710,East,95,0,,0710E,,TRUE,429,fram,6.5,1,
7/22/2010,"XIAOLI, ANGELA",710,East,95,0,,0710E,,TRUE,430,fram,7,2,
7/22/2010,"XIAOLI, ANGELA",710,South,60,<1,,0710S,,TRUE,431,fram,6.5,2,2 cotyl
7/22/2010,"XIAOLI, ANGELA",710,South,60,<1,,0710S,,TRUE,432,caca,34,27,
7/22/2010,"XIAOLI, ANGELA",710,South,60,<1,,0710S,,TRUE,433,fram,3.5,2,
7/22/2010,"XIAOLI, ANGELA",710,South,60,<1,,0710S,,TRUE,434,fram,6.5,2,
7/22/2010,"XIAOLI, ANGELA",710,South,60,<1,,0710S,,TRUE,435,fram,7.5,2,
7/22/2010,"XIAOLI, ANGELA",710,South,60,<1,,0710S,,TRUE,436,fram,7,2,
7/22/2010,"XIAOLI, ANGELA",710,South,60,<1,,0710S,,TRUE,437,caca,85,>50,
7/22/2010,"XIAOLI, ANGELA",710,South,60,<1,,0710S,,TRUE,438,caca,68,>50,
7/22/2010,"XIAOLI, ANGELA",710,South,60,<1,,0710S,,TRUE,439,caca,5,3,
7/22/2010,"XIAOLI, ANGELA",710,West,70,0,,0710W,,TRUE,440,fram,8,2,
7/22/2010,"XIAOLI, ANGELA",710,West,70,0,,0710W,,TRUE,441,caca,27.5,23,
7/22/2010,"XIAOLI, ANGELA",710,West,70,0,,0710W,,TRUE,442,caca,4.5,3,
7/22/2010,"XIAOLI, ANGELA",710,West,70,0,,0710W,,TRUE,443,caca,89,>50,
7/22/2010,"XIAOLI, ANGELA",710,West,70,0,,0710W,,TRUE,444,fram,29,4,
7/22/2010,"XIAOLI, ANGELA",710,West,70,0,,0710W,,TRUE,445,cofl,50,22,
7/22/2010,"XIAOLI, ANGELA",710,West,70,0,,0710W,,TRUE,446,cofl,42,9,
7/22/2010,"XIAOLI, ANGELA",710,West,70,0,,0710W,,TRUE,447,cofl,26.5,4,
7/22/2010,"XIAOLI, ANGELA",710,West,70,0,,0710W,,TRUE,448,cofl,12,5,
